fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target
7.6,0.936218953992699,-0.055946352954251655,10.271379588016586,0.036,12.0,126.0,1.0744787912964031,5.283326434062456,0.39,12.0,7.762677401307421
6.7,0.5175482105793002,0.7128763072694535,5.453038919739513,0.041,26.0,76.0,1.648239616607756,4.5060636565234855,0.57,10.5,7.298256069439974
5.7,0.13017369373798007,-0.035842786978448615,6.54441284060509,0.042,25.0,111.0,1.1771690050351313,5.335478997190552,0.39,9.4,6.294026880913893
5.8,0.3261351230257406,0.4385243927889501,3.5826574527510724,0.053,36.0,114.0,1.2990530167177265,5.126716526736376,0.5,10.2,4.538015994682886
6.4,0.4662089590689342,0.9397391940848289,11.750556398129552,0.054,42.0,151.0,1.8115469433089744,4.98697862044053,0.52,10.1,6.408811531190617
9.0,0.7082318222340183,1.1394418558438448,13.088702054404918,0.026,14.0,71.0,1.529065128465294,4.921199109720571,0.36,11.8,6.657874593437034
8.4,0.2942881640846366,0.7069355933122049,2.91606792327877,0.047,9.0,101.0,1.799684342414742,4.810109579131745,0.65,11.1,5.436202873379074
7.0,0.7630094193544608,0.07721210154014768,29.28355539660389,0.05,35.0,144.0,1.5336070189196611,4.721004462346228,0.42,8.8,6.192842963340249
6.7,0.039260944940886444,0.7341085397907323,16.218238570437034,0.039,29.0,115.0,1.9234258949173468,5.14131803726478,0.45,10.9,7.3808014695313755
7.5,0.28169769021308133,0.3464244785422946,29.447589758737376,0.084,33.0,139.0,1.5300357883136093,4.710325294692874,0.39,8.8,6.894633030383542
6.3,0.483770296365205,0.5009719963376471,7.8136930513470295,0.049,14.0,85.0,1.002644453131063,4.902021948197422,0.39,10.6,6.5144341573579245
6.2,1.347422027855687,1.0313589089662845,11.38637682826106,0.046,58.0,176.0,1.6588817746033813,5.461781861493195,0.7,10.4,5.848107199468803
6.4,0.6144727987521502,-0.20361338707171428,17.016559478078207,0.028,17.0,118.0,0.9390380462892347,4.729098030236937,0.37,11.2,6.742359970919567
6.3,0.8036205017143525,0.4659610543205587,5.82617408047949,0.037,32.0,140.0,1.147383729240278,4.377066542921753,0.36,12.8,8.039244870654468
7.8,0.6464377135635153,0.3090918330141914,3.3179560553039336,0.051,52.0,195.0,1.323596041300429,5.354858445488449,0.5,10.9,6.760790666730674
6.6,0.7626181597955898,1.1185504718016557,25.24579480310773,0.063,27.0,173.0,1.295639156668944,4.996840971155662,0.56,9.0,7.105926978392554
6.1,0.4940720611996865,1.0021341290016228,2.761038017070119,0.051,18.0,87.0,1.4249647586751146,5.214703463658565,0.46,9.6,5.807235812647567
7.7,0.4615807600177277,0.18389942316553587,3.200240782679795,0.052,10.0,87.0,1.2748996529406682,5.18564988199494,0.49,11.8,6.466058564229886
9.0,0.17277660365943914,1.2267877557047147,3.0518059730847087,0.102,19.0,76.0,1.1622302009242982,4.757500981705618,0.57,12.9,6.794207929166539
6.6,0.6673593669028818,0.5508575264480634,4.278308180533468,0.045,19.0,129.0,2.0457827234522323,4.958184227429081,0.48,13.0,7.715469083356447
6.3,0.3194969222821126,0.015827520764034486,2.7046839814814256,0.05,23.0,120.0,1.3838206360824314,5.626834462369731,0.47,10.4,7.3932150540583645
7.5,0.8356370708548486,0.336725931047832,2.364521752909725,0.06,15.0,168.0,0.9218097040557808,4.453130855907181,0.4,9.4,7.337693803043035
6.6,0.602742250007866,0.6624478341567566,6.349235902550336,0.038,17.0,98.0,1.4760124880972227,5.333462475003137,0.53,13.0,7.970718974727473
7.6,0.8049492878183975,0.40378683822798184,21.587843284941922,0.038,44.0,116.0,1.2597006825917338,5.056636301162976,0.48,9.2,5.513501617738652
6.9,0.505979771344754,0.877273200753625,16.201200339025696,0.056,30.0,91.0,1.326701711812156,4.876104471749986,0.33,9.9,6.975908536510805
7.8,-0.5536480073937292,-0.005788632238257652,16.182901788433064,0.054,78.0,186.0,1.8083027444057458,4.716879666416656,0.46,10.0,6.415069446833891
5.6,0.24583215455021254,0.2266318470059046,1.844363052368377,0.047,33.0,127.0,1.4511527143644347,5.649152264251047,0.5,11.0,7.988141118731548
7.2,-0.22121607176643793,0.16513874938309248,4.326591988788965,0.033,38.0,94.0,1.2394210196346347,4.486741773794987,0.43,11.8,8.38639073322983
7.4,0.5196833663925984,0.8130801194765986,18.488002325175913,0.053,25.0,148.0,1.7300360529871737,4.7780008177748305,0.62,9.2,6.858890033095999
6.6,0.3257874866437999,0.5886951590352411,12.4001809032714,0.047,48.0,186.0,1.9382622491827257,5.386192688737925,0.54,9.1,5.456075442027855
7.9,0.8067485411759816,0.2111548992017006,9.974261526314146,0.039,22.0,64.0,1.7508536487919535,4.698422370061708,0.49,10.7,5.874770698002036
6.8,0.5741733985402632,0.6775632636742186,9.42434353143128,0.05,5.0,129.0,0.8564133285048725,4.564856899711269,0.4,9.1,5.73759445788736
7.0,0.28634100706088605,0.6623542971778156,6.496556716017849,0.059,28.0,199.0,1.2592631492808959,6.188117743366055,0.59,10.3,6.136869688753745
6.8,0.6335714619536754,0.6162608284382395,2.0541799674753207,0.041,29.0,182.0,1.5998985591908617,4.704996772366011,0.35,11.2,5.23909581184459
5.7,0.2565392626517672,0.27059825043219715,26.461553906863777,0.044,39.0,110.0,1.5243901784207956,5.063172813028076,0.48,9.0,6.535668661437517
8.0,0.21860073323189952,0.5243602903110844,4.332239465467144,0.048,49.0,165.0,1.494137453818241,5.292735275697909,0.72,9.5,6.153991720965682
7.7,0.6300876243925567,0.7969300741312143,16.637503129860878,0.036,56.0,153.0,1.30165299214775,5.1955230391012215,0.44,8.9,6.280847729667448
6.3,0.8998914169818414,0.8864405033807191,11.519296979055145,0.039,38.0,172.0,1.1716047750767682,6.172331287387441,0.64,9.7,6.669781103043958
6.0,0.7840655724719467,0.6632615475973795,3.7590960856477533,0.031,49.0,159.0,2.189374515343906,4.957979555178292,0.53,11.0,7.835441306412944
7.2,0.44207928958444287,0.7728870487122026,28.63374039611158,0.05,33.0,154.0,1.6076692859416737,4.951785662677784,0.43,9.0,8.173800238466317
8.9,1.161284560056499,0.7822347803720637,11.375786639005177,0.037,33.0,150.0,1.7865565366602254,5.1829029082150235,0.45,9.7,7.032497936799903
7.2,0.10027698909215227,1.1319199917985003,25.968043249474615,0.043,14.0,103.0,1.599795352075143,4.854850526737766,0.36,9.2,7.673443002014242
7.3,0.07758464891736794,0.41069125475506363,24.586130405609637,0.058,50.0,134.0,1.613584609591397,5.708182108444867,0.36,9.1,8.19179894059171
6.3,0.4116708441319229,0.5419903708766945,27.679463267614686,0.054,42.0,151.0,1.579016980057214,5.272282205290965,0.6,9.3,7.238788055698503
6.4,0.9025079152314144,0.4822795690189961,4.908655296631409,0.04,19.0,98.0,1.2513222422776706,4.785411164503899,0.47,11.1,6.7634877674100995
6.7,0.10149420711161922,0.9070092254852757,19.522532230309057,0.046,31.0,145.0,1.1429331625897259,5.900929951764249,0.4,9.5,5.681335822195459
5.7,0.8783717792689181,0.5622257547147285,25.871244878455474,0.044,41.0,113.0,1.7136596121234962,4.684371324058558,0.46,8.9,6.344436525134291
6.5,-0.22373674682251637,0.5971141410459064,4.630905704293327,0.035,32.0,76.0,1.64259272218135,4.795405115628368,0.76,11.3333333333333,6.699455216979304
5.7,0.4276345847836464,-0.24926743925904682,12.739786235434313,0.044,48.0,197.0,1.873676269537912,5.057463697912771,0.36,9.4,5.859738292950474
6.2,0.6200396997005948,0.5332998390174588,3.230521161751978,0.046,31.0,95.0,1.801760247992608,5.473482153956118,0.46,13.6,7.17235947375846
7.3,0.13521042510462938,0.4086323220289031,2.855766112526805,0.034,30.0,177.0,1.3428063421750989,5.107523011073984,0.4,11.9,8.981620792477647
7.2,0.1976296905203398,0.7157097772549222,2.4642830735816146,0.045,31.0,106.0,1.9260173926765616,4.5984198329847565,0.38,10.8,6.817465267066155
6.4,0.7669891438006997,0.2593355185672069,15.336898609538284,0.041,29.0,109.0,1.8224681585463554,5.693623581171369,0.47,10.1,6.544161624051625
7.5,0.8804667227533702,0.5732162671720082,1.9545972614099743,0.044,11.0,126.0,1.7959404709572007,5.157904557230358,0.45,10.3,6.1995634039776055
6.5,-0.18638310874880637,0.6817101714720112,6.047872767715541,0.04,29.0,121.0,2.2605740375936425,4.894468986120797,0.48,12.1,7.751116956483079
5.4,0.4060709156377944,0.43035856592936717,10.70892744929271,0.029,26.0,87.0,2.1986596287524565,5.138829549428506,0.44,12.5,8.176898253995995
8.4,0.3500073289152591,0.8204774618722037,11.700047741794966,0.039,46.0,108.0,1.7964141299664658,5.259237550141733,0.33,11.9,7.0433639452032315
6.4,0.5602189066871851,-0.00782356726229183,6.277325339524005,0.04,24.0,81.0,1.754039161751259,5.237259499116541,0.64,12.6,8.168210581484947
6.6,0.4489700573151395,0.29427955697198244,3.9502043380229988,0.051,40.5,210.0,1.9135205545309044,5.619197477716878,0.61,10.0,6.373453451398119
5.9,0.32485390913310186,0.6128130701608882,1.8806438764022264,0.027,23.0,109.0,1.4111818690988889,5.501380477878647,0.36,10.5,7.309765429681874
8.0,1.0546890934133861,0.14294236499105767,2.369561355368728,0.04,32.0,166.0,1.416251222722685,4.606557319081956,0.55,11.3,7.901639787324653
7.7,1.13179887949921,1.9737175232808992,30.876060994325595,0.03,28.0,135.0,1.797706422127574,5.199322891339524,0.4,12.0,7.457659157712189
5.7,0.4008032433309353,0.5483198065903963,14.60491877445248,0.053,32.0,111.0,1.3346411732617285,5.120034564557437,0.37,10.4,6.363520558522076
8.0,0.5735060362579972,0.495531019398064,14.198357081548565,0.026,50.0,151.0,1.7661508456569768,4.711470090805369,0.25,12.7,8.955396967396736
7.1,0.2811678112982361,1.4436202316507396,12.648158785461154,0.036,49.0,128.0,1.6374016499608572,6.479725275307727,0.4,10.7,6.90330209941965
6.6,-0.24769596744434397,1.028931073354488,2.9136787848274572,0.027,14.0,79.0,1.3281509686223645,5.537587353010143,0.63,12.4,7.518199844520543
7.0,0.4101460223807235,0.08321614798827953,8.761478830945483,0.123,27.0,104.0,1.6003999530864899,5.1223293967020025,0.54,9.4,5.989753414737726
6.2,0.6180970770908533,0.5758522161100145,12.656054282294068,0.053,45.0,149.0,1.984244477641525,4.981045905407581,0.52,9.3,5.4709351410363505
8.3,0.2653706348329306,0.4357589198959272,2.419230769485068,0.049,56.0,189.0,1.6160711351961514,5.606875219884324,0.62,9.5,7.873625404315257
6.8,0.18209906962007424,0.3909863727421768,2.195819051746116,0.034,19.0,102.0,1.6119002942853935,5.497824680537882,0.6,11.3,6.784716938077519
6.5,0.3920150525459754,0.8310272570501372,10.793155019243645,0.042,33.0,168.0,1.691975583671379,5.556486386807332,0.36,9.2,7.40721198584375
7.0,0.12803220577272706,1.1144680004665137,18.11323273330832,0.029,55.0,227.0,1.7321565568674828,5.397934244519535,0.61,9.5,5.649836418486429
7.1,0.37813343178890063,0.10861636061275992,10.207807503537893,0.094,27.0,166.0,1.4923318601756421,4.196273213570743,0.49,9.5,6.12735130182305
6.4,0.6221000915303526,1.1534370934888845,21.07120351743995,0.076,48.0,209.0,1.7015583143901145,4.659048153219029,0.58,9.0,7.706891201929677
6.2,0.5610029724294687,0.20369222153204147,20.220689507629494,0.054,108.0,152.0,1.2809268921227803,4.65886365536091,0.47,9.5,7.146603435539415
6.4,0.8776575119885335,0.0635526188104227,24.510981277805204,0.04,21.0,116.0,1.3560546829498337,4.74081780700027,0.5,9.2,6.7172666883805086
7.1,0.12325564710811313,0.44192123997855837,4.6376611700932004,0.018,15.0,37.0,1.3827192675773132,4.929035709278118,0.52,11.9,7.753825409606599
7.3,0.13456433873037532,0.7084546878172454,2.0979512972994088,0.039,26.0,99.0,1.7280968068902325,4.645958964371254,0.62,10.8,5.8199118720785465
6.1,0.45869403722902913,-0.3925077490654345,31.79047035330199,0.074,32.0,174.0,1.6468218482668833,5.725779562228755,0.44,9.3,7.393421124423862
10.7,0.9554473337766765,0.9010759397500252,12.62098398659214,0.044,37.0,181.0,1.5564921268268141,5.163403964624492,0.68,9.5,6.780284769858834
6.4,0.11265806945987977,0.2561636962244893,9.24880095086666,0.038,15.0,129.0,1.7989109968755863,5.022061521776289,0.49,9.6,7.298673190519001
6.2,0.6977522241398438,0.9327087960350675,9.991892242288312,0.048,47.0,159.0,1.7021706248227009,5.722597864844937,0.6,11.0,7.591902108288842
7.7,0.8327881668361816,1.6668257938016309,5.763469510919995,0.037,46.0,139.0,1.4988629660051387,5.310440388172061,0.38,11.6,7.434168447143694
7.8,0.17999554205235413,0.6282162895138854,20.03563084102539,0.042,41.0,143.0,1.2894307471540565,5.048788032246823,0.76,8.5,8.21054421727671
8.5,0.0457826266842879,0.011331431786041679,1.3611327631678543,0.076,17.0,57.0,1.3414473596319743,4.421235396792333,0.46,10.6,6.829309611475239
6.1,0.5564870048499758,0.46706309097556997,15.471890609715002,0.062,33.0,152.0,1.1545171603821327,5.230609484511781,0.47,9.5,7.14091624202741
6.7,0.3939650318412495,0.4183712011520385,10.173518982945208,0.048,40.0,251.0,1.6351308650452478,5.070613360676458,0.52,10.0,5.878053230185304
7.2,0.9444322513962662,1.6314051947003871,17.159244557913425,0.05,76.0,192.0,1.3375183652638987,5.11795168754375,0.42,8.7,6.039683006695767
5.8,1.0861128294469413,0.8359768030126628,3.9601048350366126,0.025,12.0,120.0,1.4344431054048388,5.450768486062425,0.79,14.0,8.14753537213463
6.8,0.6741139660129692,0.7556124911789693,23.457781199265757,0.043,28.0,162.0,1.559802795811341,5.090905297669769,0.54,9.1,5.736715939641215
7.4,-0.10166745468683064,0.35199177563620254,2.1746510387938565,0.042,47.0,121.0,1.900366557399206,5.021105422413751,0.68,10.5,7.903280559772068
6.5,0.4679920006505273,0.6513299698542411,32.758881469075824,0.041,40.0,144.0,1.8789571794950457,4.6602434158748975,0.38,8.7,5.409482635996572
7.6,0.8404670382616143,0.5275019077204913,16.864436009675565,0.049,57.0,205.0,1.5795554586238079,5.307408083270913,0.45,9.3,5.761079106546339
6.0,0.8281505911264747,0.5363969609898172,30.88409669915124,0.051,36.0,174.0,1.97822704682009,4.892115154094899,0.5,9.0,5.236660698617092
7.4,0.2609706813716891,0.10853104542963887,2.3058150311590278,0.038,44.0,111.0,0.984455447203742,5.435994659959106,0.34,9.9,7.058248347846345
7.4,0.13327964989138458,0.7985386015360939,2.41009407898013,0.064,34.0,166.0,2.149342164929954,5.263222953569657,0.42,11.4333333333333,6.903388897820725
7.2,-0.15535819884997704,0.5923424984933705,1.420600204492346,0.031,27.0,84.0,1.7962299142913756,4.9606800680336915,0.34,9.9,5.542102393975686
6.7,0.548223837619239,0.4817475957366275,16.56887557956699,0.079,37.0,122.0,1.6254329855059788,4.74761190419913,0.45,8.8,6.892629904414424
5.9,1.5964621556616927,0.29995305149735174,2.635191942897785,0.033,35.0,95.0,1.316368095774381,5.340439729791341,0.56,12.0,7.87729425847658
6.5,0.34922270479881845,0.3059150501039868,25.993299634419635,0.051,56.0,197.0,1.4692197901608608,5.429719308528808,0.42,9.8,6.14327647203981
6.1,0.5675864863565847,0.6071775743836946,1.79787676181418,0.034,24.0,110.0,1.7664852686734125,5.645948848839888,0.4,12.5,6.680683417577269
6.8,0.1876501440055111,-0.02874884055742455,10.856142601597679,0.037,33.0,121.0,1.776439815059424,4.615883492359859,0.39,11.9,8.79282598963135
6.2,0.15961452400124793,0.6848496278950128,11.586712303180931,0.034,40.0,197.0,1.792278011177236,4.857379880167299,0.6,9.7,6.1622067354242684
6.8,0.3702707817601592,0.2117683689012944,7.054886938720628,0.059,31.0,118.0,1.374410979690062,5.275024260114381,0.39,9.0,7.833874475096556
5.9,0.48845648503115763,-0.24960420586158755,6.2588796038793415,0.038,42.0,119.0,1.308885686095437,5.3676166234316405,0.5,11.0,6.001651678444134
9.0,-0.25166624291974704,1.0905685947778063,19.56071342274116,0.03,34.0,177.0,1.653857573305752,4.860266766276335,0.47,10.6,6.403412307676732
7.9,0.7550086147220356,0.2545738851963265,1.812915487487102,0.053,47.0,150.0,1.822636187331442,5.402013617265067,0.76,9.6,6.740986910240574
6.3,0.5567893129011348,0.07135225154349129,12.120056021910957,0.048,45.0,186.0,1.5948754548514577,5.760711530369022,0.47,9.0,5.333919408381057
4.7,1.2781686650310815,0.3403614993024224,5.210304014426387,0.036,23.0,134.0,2.02814127406555,5.625554473894824,0.92,13.8,6.236867855160793
6.3,0.20940694077230745,1.0043292701549924,2.315352139203761,0.051,46.0,142.0,1.5984212386570336,5.501618204009947,0.42,10.1,7.719219518193432
6.8,0.4095882331479276,0.020099526418970948,19.923070535019143,0.062,19.0,171.0,1.5967154068501042,5.3014062252279395,0.52,9.0,8.465573350287785
7.1,0.7274187857248104,0.19314958192479914,10.041166428422187,0.04,49.0,139.0,1.7855039973578009,5.380157468012124,0.27,13.6,7.32789983359387
6.1,0.6963964121180136,0.15119635335182108,12.658051581752032,0.035,14.0,88.0,1.9502650412776117,4.890959605206679,0.27,13.0,7.781973597063994
6.4,0.5923979133510469,0.7924404988086964,4.17972166221278,0.048,41.0,200.0,1.1853034220586367,5.792632327699584,0.5,9.7,6.333459994506083
6.8,0.7565813701500037,0.98773963837886,4.29347029372335,0.047,40.0,122.0,1.2506124875893208,4.509786422059397,0.64,10.9,7.858849193251926
8.8,1.1456779190855189,0.20392423152657635,15.491316092976424,0.036,46.0,172.0,1.5005815686767887,4.693987052555015,0.4,10.2,5.953322814356977
6.0,0.19694734526538354,1.2564236013904662,8.001132156966563,0.078,30.0,139.0,2.539586535376599,4.778597445510425,0.36,9.0,6.43422416662636
5.2,0.17997354586983486,0.5232897665413895,9.993272315858173,0.066,41.0,187.0,1.5113514312377205,5.776183636052284,0.42,9.73333333333333,5.26517184347569
9.0,0.6043546501124915,0.8688368708836717,10.571104313248844,0.043,11.0,73.0,1.5535451170968295,4.39622464572342,0.38,11.6,5.1348436967980335
7.7,0.15027274237866453,0.11456389017165475,1.9518668353802104,0.047,33.0,106.0,1.7743055789423754,4.903756974621452,0.55,10.8,7.328696593771922
7.5,0.3105954782883338,0.7794208759254007,23.782914559208216,0.039,62.0,204.0,1.8901986708440424,4.582823705925306,0.6,9.5,5.397320842398493
9.6,0.510568874451989,0.6066661857781853,2.5398441391484865,0.044,19.0,135.0,1.6408555349364269,4.903943528579228,0.49,10.9,6.1547051603579686
6.5,0.622252706493955,0.7054525081054179,26.01045959986711,0.048,36.0,182.0,1.947768248512077,4.8747864178006655,0.49,8.8,6.801100073296376
6.7,0.6867783858336589,0.7394912943959092,1.7279103456920673,0.032,14.0,71.0,1.224400645092224,5.622027693107969,0.38,13.0,8.294818954388068
6.4,0.18221567587271978,0.2738907405442422,3.237516090720509,0.034,43.0,150.0,1.3576934725771825,5.6733778998232065,0.69,11.0,9.167912255984508
7.7,0.4269458890613912,0.2948830105439475,9.491768258831366,0.055,25.0,144.0,1.9419620851738917,4.769883045982781,0.54,10.2,6.884031291054357
7.1,0.824827320768131,0.5153616434848066,9.879712572494158,0.044,11.0,77.0,1.5962429344350424,4.893816668996889,0.56,9.7,6.065226712604609
6.6,0.6612972335539958,0.8346105992927186,17.171576254672235,0.11,20.0,103.0,1.2160168184974007,5.337598624482747,0.41,9.0,6.944831945811644
7.1,-0.020802749562405187,0.5531558917856231,1.959154866177536,0.039,24.0,128.0,1.1906306205148378,4.691010526626959,0.68,10.4,5.692326424683464
5.7,0.29303667323924354,0.48710123203865174,10.477106662088907,0.038,51.0,166.0,1.3472777583965885,5.620277545405404,0.63,10.0,7.490041392728932
6.3,0.45600243398678697,0.579424003089202,2.1759663903563236,0.046,18.0,66.0,1.589549662647375,5.731095715625405,0.55,10.3,6.7884631233790005
6.6,0.11815418603473943,0.6651515565900474,2.3628291175456932,0.045,16.0,128.0,1.7296538709180365,5.085703071513444,0.6,10.0,6.95657492687426
7.5,-0.26107564744810796,0.30594258224900844,3.235773574198217,0.06,18.0,75.0,1.4910420000167584,5.573021766699989,0.88,10.7,5.292437450171247
6.3,0.37447160301294363,0.3588969309385288,3.1745465833315816,0.031,6.0,61.0,1.6990197567718557,4.989585061335092,0.34,12.2,5.137022301922406
7.5,0.6925720906449249,0.40097762181693963,19.968869272750748,0.043,70.5,163.0,1.4641760539919155,4.870334171279273,0.82,10.4,7.694709201427269
6.4,-0.5824551315206725,1.0265901402681892,3.2898182282920057,0.042,33.0,93.0,1.9534160604850754,5.356277711969574,0.43,11.1,6.761575670421049
6.3,0.23350091805394643,0.5684578817515712,8.2035551947868,0.04,108.0,168.0,2.354000028371707,5.065481527110706,0.75,10.7,7.580219569557779
6.7,0.6825644595978698,0.602994716115505,4.415683320406966,0.025,37.0,107.0,1.4687601803746728,4.818942603023711,0.63,11.3,7.938001776055826
5.1,-0.01904892996444041,0.5418707259551216,10.734254390428386,0.022,44.0,129.0,1.7315158432396838,5.370789597747271,0.39,11.0,6.996763692481503
6.8,0.2720001251396754,0.19576197891415026,10.911874923877232,0.038,27.0,107.0,1.7068192472450339,4.592015279332074,0.82,11.5,7.34117850645663
7.1,0.36216282663423743,0.9494571412331116,9.749531021672272,0.035,24.0,100.0,1.6266006278779777,4.845475557312357,0.57,13.2,7.980667612660386
8.1,0.01784656579793431,0.9277562592360882,13.110099962196188,0.051,51.0,205.0,1.7886152836023874,4.999805385739924,0.52,11.0,6.766357199398897
8.2,0.47127453768939387,0.6489480337964858,2.4876195956344067,0.028,10.0,59.0,1.731326356693948,4.586864438193237,0.48,10.4,5.225884667104541
6.5,0.319055632960349,-0.14565638667474057,22.101852413342822,0.048,24.0,113.0,1.4558039288845317,5.918641398454002,0.53,9.8,7.216533343239985
6.8,-0.025890210945543723,1.2258931557084554,10.332161183769363,0.041,7.0,113.0,1.9846917317868065,5.092418562875318,0.59,10.2,5.682836219852462
7.2,0.3022304745373988,0.341136264961712,2.573261852464136,0.028,13.0,168.0,1.6477478742460328,5.426548488182612,1.06,11.5,7.653043435124157
5.3,1.6281417181607059,0.14716510758212892,2.489633065166338,0.031,3.0,60.0,1.466223874050891,5.083526941352909,0.38,13.0,7.243159481164891
6.5,0.5473229952343569,0.09787090023846079,14.884090541938159,0.044,25.0,150.0,2.3249927571542206,4.863250349524204,0.44,10.5,6.767327844343562
7.1,0.8871598301115065,-0.15546826253600987,1.8406558953694132,0.055,24.0,84.0,1.55569598685332,5.064608978816435,0.43,8.9,6.068485020394286
6.3,0.7191787315256535,-0.0005352585343830762,10.396859521361591,0.04,38.0,141.0,1.6684831524271249,5.106895490114121,0.47,9.5,6.5389113805810775
7.4,0.4467459161962349,0.562164346109263,7.47201735551035,0.042,19.0,127.0,1.6451121033741012,5.017353051272991,0.42,10.4,6.231385522649108
6.6,0.9572496687348482,0.2199711633805047,25.914795746002973,0.055,41.0,182.0,1.5587916167146376,5.007279665999912,0.54,10.4,6.7745092938981015
7.8,0.7933082782827001,0.6282208086484162,13.960941340158572,0.035,33.0,181.0,1.7285194115132045,4.9635446092195785,0.46,10.7,6.093605009242067
7.7,0.9525012403345374,0.8867927613204013,17.924932278585814,0.031,41.0,167.0,1.3381800272725126,4.870779164924259,0.43,11.3,7.583006866770532
9.4,0.5223653022105155,0.8411488859117989,3.2506207319859834,0.05,17.0,119.0,1.7728830159569173,5.198504111111407,0.69,10.3,6.034389716487186
6.8,0.5720139482581682,-0.0014667881875281008,2.909203958629364,0.049,41.0,122.0,1.061293791482271,5.7515318154564445,0.48,10.5,8.949567445147293
7.7,1.1868621895507458,0.391412536535655,6.768871685659099,0.051,25.0,142.0,1.2008190746228613,5.386239941626816,0.39,10.2,6.013105145759326
7.9,0.7798329651469038,0.8060183309193616,50.3074346949144,0.053,35.0,176.0,2.1641973641505547,4.662211334435988,0.38,8.8,7.19499293081676
5.8,0.8654521928407054,-0.02578184174904895,1.9745177715154396,0.044,72.0,197.0,1.2103779919834643,5.81631749230809,0.43,10.9,5.456527337841636
6.5,0.44178889812062094,1.2907991961075107,2.792677446986086,0.034,41.0,193.0,0.9995803443889419,4.981760288129898,0.59,10.4,7.660685552833288
6.9,0.17975458102256597,0.6478824779413456,1.944911459943991,0.024,20.0,166.0,1.2179031492801438,4.513875736756675,0.54,9.8,6.487335224615975
8.5,1.072110784383889,-0.007480920319216655,2.206635434471339,0.035,54.0,110.0,2.1088331807590204,4.783419328915387,0.55,11.0,7.374264718819303
7.0,1.041160917633063,0.30487467513150757,2.029503837522659,0.049,7.0,119.0,1.0511934779181855,5.328611494040385,0.36,9.7,6.916737993648487
7.1,0.36096391088163426,0.5211003882794187,14.15148206120241,0.056,26.0,111.0,1.306215745222535,4.6083044939288555,0.52,9.5,5.360351251105207
7.5,0.958246035630033,0.8681067403820932,4.245645848806416,0.037,33.0,125.0,1.150222254704904,5.429636397987735,0.49,11.1,8.780970268095688
6.8,0.5897200134864933,1.0418909714834705,20.959179283829354,0.05,69.0,202.0,1.5132812408729974,5.316663554656101,0.48,9.7,6.884648365158473
6.3,0.3027460747152547,1.0883176559126098,12.07926675924091,0.049,35.0,200.0,1.4619617305457793,4.937772856305828,0.54,9.4,3.389416251079785
5.6,0.8159357621559393,0.6121439392161651,10.738704484685098,0.038,23.0,89.0,1.44402904798189,5.5480145286719225,0.49,11.1,7.099974259062521
6.8,0.8235930415389955,0.7948564814735039,8.669056222113685,0.047,46.0,201.0,2.146920139821541,5.061619031634287,0.65,10.5,5.276752993427021
5.9,0.6513570334829197,0.2535979580651298,20.436220264758152,0.047,50.0,162.0,1.2359574047087356,5.080232183465989,0.38,9.5,5.789283875804891
7.0,-0.15472755789686515,0.07313664895777122,13.475093359248904,0.045,38.0,126.0,1.5626236660848667,5.693640790674155,0.34,9.2,5.322053487119396
7.1,0.09290575284081912,0.46044882586685815,4.577537652791709,0.034,23.0,111.0,1.6920603738962203,5.437843646925943,0.64,10.2,4.948346491666751
7.3,0.7985412490369526,0.7655870982376717,24.715282957971,0.05,55.0,191.0,1.3059372213783569,5.3176388575956475,0.59,8.9,6.759147266386577
7.2,0.875941247469217,0.24690271222642324,22.98981677463824,0.058,55.0,194.0,1.7426169943739809,4.6873401990283154,0.44,9.0,6.512214040070482
7.0,0.6645338180904163,0.8779864918499825,20.800763734501263,0.049,46.0,120.0,1.475320851634008,5.473861480282323,0.36,9.5,7.4680874649526245
7.0,1.129594071076057,0.8936233046447293,7.817820290422928,0.034,26.0,127.0,1.7007727198569569,5.227182628208392,0.44,10.8,7.078117874468692
7.3,0.477210489464159,0.02047157541363931,21.975654081296124,0.057,45.0,155.0,1.5645122245423042,4.892771454088572,0.41,8.8,9.451510900194828
9.2,0.6961250088491293,1.2737496866369624,27.764406961261514,0.06,46.0,235.0,0.9877526323301087,4.775740596942271,0.61,8.8,7.230771918998549
7.0,0.2700379296328563,0.06750568923704586,5.58211704638344,0.044,17.0,63.0,1.9817496138297226,5.066230171573021,0.39,9.2,5.13600107070581
7.4,0.3538405677461085,0.18245253046449547,25.544046588703836,0.049,67.0,210.0,2.2196494946062217,5.169544078071241,0.68,9.5,6.307739002277991
7.0,0.31552172330713446,0.4837833078239578,13.554988306616854,0.094,23.0,188.0,1.542493745419556,5.239366528365664,0.47,9.2,5.386237006013524
5.5,0.39955419628968797,0.4486836761719825,4.885353594756494,0.027,16.0,102.0,1.315686384440019,4.742902958095703,0.56,11.2,7.696848375423883
7.4,-0.08955782664997436,0.985755596251061,24.879918093858112,0.049,67.0,210.0,2.0503158163527067,5.070411917801678,0.68,9.5,5.525056121954052
8.3,1.1082898512591082,0.11213358683397479,11.14280643762798,0.034,6.0,158.0,2.1566188708602416,4.407995915118278,0.48,11.2,5.971698680317687
6.6,0.3885196605651358,0.04050274280820354,4.151013606162041,0.03,33.0,78.0,1.5356973765230009,5.197604733351334,0.72,11.3,7.283762125151916
